source,reference,translation,metric
Sweden's national Forensic Medicine Agency (Rättsmedicinalverket) started carrying out the tests earlier year.,Ruotsin kansallinen rikosteknisen lääke tieteen virasto (rättsmedicalalverket) alkoi suorittaa testejä jo aiemmin vuonna.,Ruotsin kansallinen oikeuslääketieteen virasto aloitti testauksen aiemmin tänä vuonna.,0.32883028841199285
"According to the police, a 36-year-old Czech man is suspected of murdering his 26-year-old Scottish spouse.","Mukaan poliisi, 36-vuotias Tšekin mies epäillään murhasta hänen 26-vuotias skotlantilainen puoliso.",Poliisin mukaan tshekkiläisen 36-vuotiaan miehen epäillään tappaneen 26-vuotiaan skotlantilaisen avopuolisonsa.,-0.0680423545742349
"After a few minutes Greene thanks the crowd, and suddenly it's over.","Muutaman minuutin kuluttua Greene Kiitos joukosta, ja yhtäkkiä se on ohi.",Muutaman minuutin kuluttua Greene kiittää yleisöä.,1.1492690257442548
Many learn from their divorced parents,Monet oppivat eronneet vanhemmat,Moni oppii eronneilta vanhemmiltaan,-0.8812004520974334
Local people want more foreign governments to take note.,Paikalliset ihmiset haluavat enemmän ulkomaisia hallituksia huomioimaan.,"Paikalliset haluavat, että ulkovaltojen hallitukset puuttuvat asiaan.",-0.15027823503997095
"""What I'm hoping that people will take away from this is that our genome doesn't care about who we are, and how open genetic data is to interpretation, how subjective it is,"" said Dewey-Hagborg, whose 2007 video work, Spurious Memories, is also on display.","""mitä olen toivoen, että ihmiset ottavat pois tästä on se, että genomin ei välitä siitä, keitä me olemme, ja miten avoin geneettinen data on tulkinta, miten subjektiivinen se on"", sanoi Dewey-hagborg, jonka 2007 video työtä, vääriä muistoja, on myös esillä.","”Toivon näyttelyni auttavan ihmisiä ymmärtämään, että me olemme geeniperimältämme samanarvoisia ja että geenitiedot ovat hyvin henkilökohtaisia ja avoimia tulkinnoille”, Dewey-Hagborg sanoo. Näyttelyssä on esillä myös hänen Spurious Memories -videoteoksensa vuodelta 2007.",-1.1457296881014098
Trump launched his presidential campaign on a promise to build a wall along the US southern border and vowed to make Mexico pay for the project.,Trump käynnisti hänen presidentin vaali kampanjan lupaus rakentaa muurin pitkin Yhdysvaltain Etelä rajalla ja vannoi tehdä Meksikon maksaa hankkeesta.,Trump käynnisti presidentinvaalikampanjansa lupaamalla rakentaa Yhdysvaltojen etelärajalle muurin Meksikon kustannuksella.,0.5743231260447633
"At that time, Alberta was as warm as south Florida is today, and rivers and oceans likely spread far further inland than they do now.","Tuohon aikaan, Alberta oli yhtä lämmin kuin Etelä-Floridassa on tänään, ja joet ja valta meret todennäköisesti levitä kauas sisämaahan kuin nyt.","Albertassa oli tuolloin yhtä lämmintä kuin nykyään Floridassa, ja joet ja meret todennäköisesti ulottuivat paljon pidemmälle kuin nykyisin.",0.0018067622663287734
"""I finally decided that the Raikas family works in the clothing industry when I read Liisa Seppälä's 50th birthday interview on an aeroplane.","""Olen vihdoin päättänyt, että raikas perhe työskentelee vaate teollisuudessa, kun luin Liisa Seppälän 50-vuotisjuhlahaastattelun lento koneella.","Päätin lopullisesti Raikkaan perheen firman toimialaksi vaateteollisuuden, kun luin lentokoneessa Liisa Seppälän 50-vuotishaastattelun.",0.43115924097227154
Bojorquez glanced over at the police officers standing guard to see if they were alert.,"Bojorquez vilkaisi haltuunsa Poli isien pysyvän vartija nähdä, jos he olivat varuillaan.",Bojorquez vilkaisi toimitusta vartioivia poliiseja:,-0.504820380201814
Republicans in Congress are pushing for a broader rewrite of the ozone rules.,Kongressin republikaanit ajavat laajempaan uudelleenkirjoittamiseen otsoni säännöistä.,Republikaanit ajavat kongressissa otsonisäännösten laajempaa muutosta.,0.5140104065938599
"""We had to arrange the spaces so that they stacked on top of each other without needing to hunch down.","""meidän piti järjestää tilat niin, että ne pinotaan päällekkäin ilman tarvetta aavistus alas.","Tilat oli järjestettävä päällekkäin niin, ettei niissä tarvitse kyyristellä.",-0.6493092581100374
"Lavender is in decline because of drought-like conditions and disease-carrying insects, causing a major headache for scientists and farmers attempting to find solutions.","Laventeli on vähentynyt, koska kuivuuden kaltaisia olosuhteita ja sairauksien kuljettavat hyönteisiä, aiheuttaa suurta pään särkyä tutkijoiden ja viljelijöiden yrittää löytää ratkaisuja.",Laventeli oli vähentynyt kuivuuden ja tauteja kantavien hyönteisten vuoksi. Tutkijat ja maanviljelijät yrittävät kuumeisesti löytää ongelmaan ratkaisua.,-0.6218262978683415
"However, the fight was cancelled for commercial reasons.",Kuitenkin taistelu peruttiin kaupallisista syistä.,Ottelu kuitenkin peruuntui kaupallisista syistä.,1.0025027090101022
"In Norway, coaches have much more time to interact personally with athletes"", Iuel said to VG.","Norjassa, valmentajat on paljon enemmän aikaa vuoro vaikutuksessa henkilökohtaisesti urheilijoiden "", Iuel sanoi eh.","Norjassa valmentajalla on paljon enemmän aikaa olla henkilökohtaisesti tekemisissä urheilijan kanssa, Iuel sanoi VG:lle.",0.8247171841546326
The incident took place near Keimolanportti in Vantaa.,Tapahtuma järjestettiin Vantaan keimolanportin lähellä.,Turma tapahtui Keimolanportin kohdalla Vantaalla.,-0.38308962330781315
A little more than ten per cent thought that the most important factor would be to create better paying jobs for young people.,"Hieman yli kymmenen prosenttia oli sitä mieltä, että kaikkein tärkein tekijä olisi parempien työpaikkojen luominen nuorille.",Reilun kymmenenneksen mielestä tärkeintä olisi luoda nuorille paremmin palkattuja työpaikkoja.,-0.6218600520131728
"This summer, weather conditions have been against pole vaulter Minna Nikkanen.",Tänä kesänä sääolosuhteet ovat olleet Pole Vater Minna Nikkanen vastaan.,Olosuhteet ovat olleet tänä suvena seiväshyppääjä Minna Nikkasta vastaan.,0.3549852901495816
"""When I'm travelling all the time, there's no time to be more involved.","""kun olen matkoilla koko ajan, ei ole aikaa olla enemmän mukana.","Kun olen koko ajan reissussa, niin eipä siinä ehdi sen enempää olemaan messissä.",-1.4276112233470784
"Most of these are from southern and south-western Finland, but there are also individual reports from Haapavesi and Seinäjoki"", says senior researcher Marja Isomursu from the Finnish Food Safety Authority (Evira).","Suurin osa näistä on Etelä-ja Lounais-Suomesta, mutta myös haapa veden ja seinä joen yksittäisiä raportteja "", sanoo vanhempi tutkija Marja isomursu Suomen elintarviketurvallisuusviranomaisesta (Evira).","Enin osa niistä on tullut Etelä- ja Varsinais-Suomesta, mutta sitten myös yksittäiset Haapavedeltä ja Seinäjoelta, erikoistutkija Marja Isomursu Evirasta kertoo.",-0.24783753387925642
"In Washington's time, the era of affordable postage had an impact much like the Internet.",Washington aika kaudella kohtuuhintaisia posti kulut oli vaikutusta paljon kuin Internet.,Washingtonin aikaan edullisilla postimaksuilla oli samankaltainen vaikutus kuin nykyään internetillä.,-0.7987928012170676
"On Thursday afternoon, the roadwork had moved on to the Ilmestys statue (the golden deer) in Siilinjärvi.","Torstai-ilta päivänä, tietöistä oli siirtynyt ilmestys patsas (Kultainen Hirvi) vuonna siilin järvi.",Tietyöt etenivät torstai-iltapäivänä Siilinjärven puolella Ilmestys-patsaan eli kultaisen kauriin kohdalla.,-0.4187702982069075
"As always, the best part of the franchise is the digressions.","Kuten aina, paras osa franchising on Digressions.","Kuten aina tällaisissa sarjoissa, parasta ovat sivupolut.",-1.0783566785670406
"Making his return to action on home soil is Gary Orr, who joined the European Senior Tour after turning 50 earlier this year.","Making palattuaan toimia koti maassa on Gary Orr, joka liittyi Euroopan Senior Tour jälkeen kääntämällä 50 aiemmin tänä vuonna.",Gary Orr palaa tositoimiin omalla maaperällään. Hän lähti mukaan kiertueelle täytettyään aiemmin tänä vuonna 50 vuotta.,-0.7587780856523313
The guts of the mice were DNA sequenced and it was found six bacterial species present in the mice with the immune cells but absent from the mice without them.,"Rohkeutta hiirillä oli DNA jakson ja todettiin kuusi bakteeri lajeja läsnä hiirillä immuunijärjestelmän soluja, mutta poissa hiirillä ilman niitä.","Kun hiirien suoliston DNA tutkittiin, havaittiin kuusi bakteerilajia, joita oli niillä hiirillä, joilla oli immuunisoluja, mutta ei muilla hiirillä.",-0.12527767317021357
The British Mirror newspaper reports that Pistorius was taken to the hospital this morning escorted by armed guards.,"British Mirror-sanoma lehti kertoo, että Pistorius vietiin sairaalaan tänä aamuna aseistettujen vartijoiden saattamana.",Brittiläisen Mirror-lehden mukaan Pistorius vietiin vankilasta sairaalaan tänä aamuna aseistettujen vartijoiden saattamana.,1.821801371081198
"If a company is found to treat its employees poorly or behave unethically, even if regulators don't step in, it can face costly consequences from consumer boycotts, employee attrition and lawsuits, Quinlan said.","Jos yritys on todettu kohdella sen työn tekijöitä huonosti tai käyttäytyä epäeettisesti, vaikka sääntelijät eivät Astu, se voi kohdata kalliita seura uksia kuluttajien boikotit, työn tekijä poistuma ja oikeus juttuja, Quinlan sanoi.","Hän muistuttaa, että jos yritys kohtelee työntekijöitään huonosti tai toimii epäeettisesti, seuraukset voivat tulla kalliiksi, vaikka viranomaiset eivät puuttuisikaan asiaan. Kuluttajat voivat alkaa boikotoida yritystä, ja se voi myös menettää työntekijöitä ja tulla haastetuksi oikeuteen.",-0.44113731369376796
The ceiling wasn't quite tall enough to add two spaces on top of each other so the architectural challenge was to create a mezzanine that you could stand up in.,Katto ei ollut aivan tarpeeksi pitkä lisätä kaksi väli lyöntiä toistensa päälle niin arkkitehtoninen haaste oli luoda mezzanine että voisit seisomaan sisään,"Huonekorkeus ei aivan riittänyt kahteen päällekkäiseen tilaan, joten haasteena oli rakentaa välikerros, jossa mahtui seisomaan.",-1.2047870236134113
Pre-exposure prophylaxis (PrEP) is a course of HIV drugs taken before sex to reduce the risk of getting HIV.,Pre-altistuminen profylaksia (PrEP) on tietenkin HIV-lääkkeiden otettu ennen seksiä vähentää riskiä saada HIV.,"Altistusta edeltävä estohoito (PrEP) on ennen yhdyntää otettava HIV-lääke, joka pienentää tartuntariskiä.",-1.0114059739466668
"Luckily, they did not get hurt in the accident, but they will not receive any insurance compensation, unless the counterparty can be reached.","Onneksi he eivät loukkaannu onnettomuudessa, mutta he eivät saa mitään vakuutusta korvausta, ellei vasta puoli voi päästä.","He eivät loukkaantuneet onnettomuudessa, mutta eivät saa vakuutuksesta rahoja, jos toista osapuolta ei tavoiteta.",0.11082511977021049
"""That's not necessary.","""se ei ole tarpeen.",Ei se ole tarpeellista.,-0.2864225644556794
"The married father of one now has technology fitted to both his home and his BMW Z4, which starts when his hand is on the wheel.","Naimisissa isä yksi nyt on teknologia asennettu sekä kotiinsa ja hänen BMW Z4, joka alkaa, kun hänen kätensä on pyörän.","Northam on naimisissa, ja hänellä on yksi lapsi. Hän on asennuttanut mikrosiruteknologian sekä kotiinsa että BMW Z4 -autoonsa, joka käynnistyy, kun hän laskee kätensä ohjauspyörälle.",-0.5447531816512388
"The suspected crime took place in Kuttanen, Enontekiö, last December.","Epäilty rikos on tapahtunut viime joulu kuussa Kuttanen, Enontekiö.",Epäilty rikos tapahtui Enontekiön Kuttasessa viime joulukuussa.,0.9394157989177506
"""When new White House Chief of Staff John F. Kelly huddled with senior staff on his first day at work, he outlined a key problem in President Donald Trump's White House that he planned to fix: bad information getting into the president's hands.","""kun uusi Valkoinen talo esikuntapäällikkö John F. Kelly huddled kanssa Senior Staff hänen ensimmäinen päivä töissä, hän esitteli keskeinen ongelma presidentti Donald Trump Valkoisessa talossa, että hän aikoi korjata: huono tieto joutumassa presidentin käsissä.","”Kun Valkoisen talon uusi henkilöstöpäällikkö John F. Kelly kokousti johtohenkilöstön kanssa ensimmäisenä työpäivänään, hän otti puheeksi keskeisen ongelman, jonka hän aikoo ratkaista: hän aikoo rajoittaa presidentti Donald Trumpin tiedonsaantia.",-0.2501414353734214
Nearly as many respondents mentioned military actions and an educational reform as primary means.,Lähes yhtä monet vastaajista mainitsivat sotilaalliset toimet ja koulutus uudistuksen ensisijaiseksi keinoiksi.,Lähes yhtä moni nosti ensisijaiseksi keinoksi sotilaalliset toimenpiteet sekä koulutusuudistuksen.,1.3637440937929164
Persons contacted from the Itä-Uusimaa police department and the Keski-Uusimaa rescue department confirm that they were at the accident site on Tuesday evening.,"Itä-Uudenmaan poliisi osastolta ja Keski-Uudenmaan pelastus osastolta yhteyttä ottivat henkilöt vahvistavat, että he olivat onnettomuus paikalla tiistai-iltana.","Itä-Uudenmaan poliisilaitokselta ja Keski-Uudenmaan pelastuslaitokselta vahvistetaan, että heillä on ollut tiistai-iltana tehtävä onnettomuuspaikalla.",1.096742112115253
